Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.5546090462628532,0.9842742085456848,3403.8781601123596,1825.9383778089887,0.9749113321304321,3468.1239466292136,1940.9383778089887,0.9997813701629639,3490.838483146067,1650.5507373595506,0.4567662477493286,3728.4051966292136,2013.659761235955,0.9988183975219727,3315.223665730337,1433.1629213483145,0.6968933343887329,2915.8602528089887,2163.29529494382,0.7404608130455017,2802.6948735955057,1674.268609550562,0.0852239727973938,2686.6806530898875,1657.9208216292136,0.868334174156189,1540.2564957865168,300.8230337078652,0.6794570684432983,2595.3469101123596,725.0685568820224,0.21810734272003174,384.85309866573033,3226.5526685393256,0.07289987802505493,2526.9777036516853,2046.163448033708,0.03755524754524231,2262.16327247191,2005.324613764045,0.06332451105117798,2575.785463483146,2493.7647471910113,0.21278080344200134,1577.4171348314605,290.0797050561797,0.7243279218673706,304.01189431179773,3293.143258426966,0.6144371628761292,216.97342433286516,3295.9178370786517
1,0.5331752668408787,0.9906468391418457,3439.320224719101,1842.4817415730336,0.9832435846328735,3498.1885533707864,1967.2849367977528,0.999902606010437,3510.7823033707864,1663.274754213483,0.27660632133483887,3734.972963483146,1984.215238764045,0.997969388961792,3313.105688202247,1464.0598665730336,0.612675666809082,2943.000702247191,2205.4506671348313,0.6496627926826477,2832.622717696629,1733.4590941011234,0.17888087034225464,2828.6474719101125,1619.1053370786517,0.8196319341659546,1630.2835323033707,348.9143258426966,0.9029840230941772,2615.7426264044943,844.7714185393259,0.11912807822227478,3334.7141853932585,1404.4030898876404,0.02868679165840149,2485.5558286516853,1698.5891853932585,0.01809707283973694,2397.361306179775,1613.4209971910113,0.13127020001411438,1624.6053370786517,325.9619908707865,0.36993643641471863,1630.8495435393259,297.01088483146066,0.5782979726791382,227.2526334269663,3355.049508426966,0.4063589572906494,180.8854130091292,3316.3584971910113
2,0.5091617195045247,0.9778517484664917,3482.407654494382,1716.9408356741574,0.9947052001953125,3540.2977528089887,1876.263342696629,0.9994246363639832,3565.325140449438,1568.134129213483,0.38891467452049255,3814.2714185393256,1992.4766502808989,0.9978206157684326,3347.7837078651683,1369.967345505618,0.3343876004219055,2836.7136587078653,1966.7893258426966,0.6444681882858276,2065.579353932584,1138.727176966292,0.1593846082687378,1566.4627808988764,267.3981741573034,0.6208065748214722,1541.985779494382,309.2629037921348,0.7734115123748779,2674.751931179775,660.5229985955057,0.3554966449737549,2728.545646067416,657.4891151685392,0.1042594313621521,2169.894838483146,2139.0512640449438,0.03254535794258118,-71.8872893258427,3267.104283707865,0.09242182970046997,2174.9557584269664,2535.0115870786517,0.13142448663711548,1550.5416081460673,247.85200140449433,0.5906912684440613,342.35599543539325,3285.228581460674,0.4577348530292511,286.90124648876406,3281.7872191011234
3,0.5519554702674642,0.9980672597885132,3463.2601825842694,1792.25,0.9939084053039551,3527.8103932584268,1903.1781952247188,0.9997979998588562,3551.3553370786517,1592.3556882022472,0.43442302942276,3728.784761235955,2016.5200140449438,0.9964137077331543,3390.9016853932585,1359.3054775280898,0.5222256183624268,2804.148525280899,2008.7693117977528,0.6125509738922119,2887.769838483146,1545.1560744382023,0.22269174456596375,1320.2047050561798,489.8041608146068,0.6663535833358765,1358.0867275280898,479.0883075842696,0.8886114358901978,2631.5231741573034,919.2378862359551,0.5011146068572998,2649.7928370786517,909.6980337078651,0.04996940493583679,1898.068820224719,1053.7054073033707,0.01578238606452942,2830.9924508426966,2789.0407303370785,0.1250094473361969,1393.8405898876404,472.71102528089887,0.22541901469230652,1349.703827247191,470.1136762640449,0.5287730097770691,243.40276070926964,3189.040379213483,0.6021313667297363,214.19985516151684,3189.6439606741574
4,0.5206519330249113,0.9935488700866699,3517.594452247191,1775.9989466292136,0.9839758276939392,3593.0337078651683,1905.9620786516853,0.9995049238204956,3614.2665028089887,1634.9636587078653,0.5911231637001038,3405.429775280899,2130.544066011236,0.990048885345459,3423.307233146067,1400.2566713483145,0.2381160855293274,2964.4209971910113,2238.6769662921347,0.2965087890625,2724.3862359550562,1472.5431882022472,0.29667407274246216,1517.1146418539327,608.6848665730338,0.8020341396331787,1411.164676966292,611.0116748595506,0.8722824454307556,2501.7772120786517,760.759304775281,0.1182548999786377,2506.1518609550562,747.0264220505617,0.07718664407730103,2357.3774578651683,2274.2689606741574,0.2301899492740631,2192.7233146067415,2053.6404494382023,0.10974928736686707,2309.6276334269664,2526.693820224719,0.15394702553749084,1443.4340765449438,599.3558637640449,0.6017901301383972,222.98606478230337,3295.6808286516853,0.4961477220058441,200.09475948033707,3300.925561797753
5,0.5211993192925173,0.9749060869216919,3431.7071629213483,1753.1492275280898,0.9874922037124634,3508.931530898876,1844.6525632022472,0.9997071027755737,3556.152036516854,1549.4329353932585,0.35456061363220215,3283.7907303370785,2063.02422752809,0.9967846274375916,3346.27422752809,1355.8535814606741,0.5894250273704529,2868.569698033708,2117.7972261235955,0.5139272809028625,2878.3728932584268,1595.3781601123596,0.2978171706199646,1495.5793539325841,502.1670470505617,0.5385822057723999,1392.2205056179776,510.13641151685397,0.86665940284729,2596.290379213483,727.2821278089887,0.22954246401786804,2598.414150280899,740.9330231741574,0.022134393453598022,2566.2801966292136,905.455231741573,0.02284616231918335,2100.10235252809,2075.7352528089887,0.09184059500694275,1197.1151685393259,2728.374297752809,0.16557574272155762,1268.8815835674156,2699.4185393258426,0.6653501987457275,254.6922182233146,3244.706811797753,0.5432371497154236,77.67073933462079,3291.1776685393256
6,0.5689971499583301,0.9885777235031128,3422.7183988764045,1753.6906601123596,0.9875555038452148,3530.223665730337,1877.1636235955057,0.9998331069946289,3577.353581460674,1573.524754213483,0.732342541217804,3368.4989466292136,2043.6776685393256,0.9960448741912842,3419.6499297752807,1345.590765449438,0.5615639686584473,2946.2317415730336,2067.8892205056177,0.4615325331687927,2811.35235252809,1294.8140800561798,0.5449174046516418,2758.0407303370785,1582.3667485955057,0.3137681484222412,2886.997191011236,1571.1548455056181,0.8473610281944275,2413.043188202247,771.095242275281,0.5233580470085144,2430.600245786517,758.3639396067415,0.046132296323776245,2691.3319873595506,975.5444171348315,0.16006821393966675,2614.7312148876404,1719.472963483146,0.09456944465637207,1450.457952949438,424.4490870786517,0.05055439472198486,1059.774841994382,2740.1046348314608,0.6798104047775269,106.32164018609551,3119.4782303370785,0.6849619150161743,83.66421611657303,3171.3584971910113
7,0.527207530596677,0.9728332161903381,3481.4768258426966,1727.9427668539324,0.987320065498352,3535.246488764045,1877.5161516853932,0.9995585680007935,3566.597963483146,1561.8490168539324,0.3676665425300598,3375.078651685393,2051.530723314607,0.9982156753540039,3409.346558988764,1319.199613764045,0.38174304366111755,2918.49297752809,2010.7436797752807,0.4915548264980316,2912.1529143258426,1558.7522823033705,0.18690067529678345,1454.7102352528088,2645.1766151685392,0.4503484070301056,1911.244908707865,736.9856917134832,0.3935934901237488,2541.5335323033705,700.7439431179776,0.7713212370872498,2544.7761587078653,689.1501053370787,0.08153742551803589,2033.903265449438,493.0668012640449,0.14287281036376953,2640.172577247191,1205.7150632022472,0.2632490396499634,252.33969013342696,3041.595856741573,0.2574794888496399,290.40107092696627,3062.090941011236,0.6867659091949463,155.45416739817415,3073.394311797753,0.5295675992965698,187.60393258426967,3060.230688202247
8,0.48949244443108053,0.9924947023391724,3498.4353932584268,1837.2094452247188,0.9648787975311279,3503.1081460674154,1948.928019662921,0.999001145362854,3550.470856741573,1659.631495786517,0.28485041856765747,3262.956811797753,2164.8002106741574,0.9966855049133301,3344.0221207865166,1430.1990870786517,0.4427252411842346,2923.9336376404494,1911.9817415730336,0.20853394269943237,2915.313728932584,1811.272823033708,0.3421645164489746,2793.749473314607,1595.428370786517,0.8409201502799988,2811.2247191011234,1561.4008075842694,0.8214439153671265,2351.878511235955,918.0444171348315,0.47642597556114197,2344.4115168539324,911.9657654494381,0.026320993900299072,2513.7895014044943,1982.3895716292136,0.03417658805847168,2282.559515449438,1905.2210323033705,0.1471768021583557,1479.6127106741574,494.98103932584263,0.20577505230903625,1474.1648525280898,471.20619733146054,0.2754083275794983,135.94678283005618,3165.715238764045,0.26238948106765747,291.4937017205056,3130.9094101123596
9,0.5330202684682959,0.9963955283164978,3506.9343398876404,1778.9884129213483,0.9818844795227051,3556.803019662921,1896.7120786516853,0.9990668892860413,3571.456811797753,1583.902036516854,0.6698731184005737,3371.299859550562,2054.8511235955057,0.9988282918930054,3386.9101123595506,1350.6571278089887,0.6107300519943237,2961.7296348314608,1852.7340238764045,0.3187817931175232,2989.9698033707864,1523.401334269663,0.20977547764778137,1301.9152036516853,584.7959971910111,0.3969981074333191,2932.01404494382,1550.0651334269664,0.8110218048095703,2477.1416783707864,892.1145540730336,0.4973551332950592,2475.5459971910113,872.379213483146,0.034254372119903564,2663.4529494382023,2716.9620786516853,0.022022277116775513,2103.2887991573034,2087.7011938202245,0.14531034231185913,2246.6645014044943,2477.406952247191,0.12443628907203674,1339.2228757022472,580.4342521067415,0.5140965580940247,88.83872454353933,3195.847261235955,0.7305140495300293,125.3647735252809,3214.955758426966
