Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.6371427213444429,0.9952908754348755,1923.237249824438,1051.9976299157304,0.9965788722038269,2024.7182013693819,915.5063860603932,0.9986239671707153,1752.0652212078653,941.0374604985955,0.3065960705280304,2172.405021067416,1004.6041520365168,0.9691230058670044,1516.5556530898875,1130.208435744382,0.8071228265762329,2461.3064870084268,1747.2069434691011,0.7324264049530029,1232.1172094452247,1721.659124824438,0.9120745062828064,2949.5650895365166,2439.614597963483,0.663640558719635,724.2076676615168,2786.2608409410113,0.8698946833610535,537.8711486130617,2092.005639922753,0.3909502625465393,566.3517380617977,2087.22539940309,0.4958074390888214,2367.6569083567415,3009.78985252809,0.24028363823890686,1328.4400237008426,2967.845768960674,0.599625825881958,793.0291213132023,3208.7786165730336,0.7585476636886597,790.3090326544943,3206.3972524578653,0.047963857650756836,823.8278616573034,3366.6872366573034,0.04687580466270447,825.2962824789327,3291.892863412921
1,0.6137786139460171,0.9954339265823364,1985.362249824438,1063.152650983146,0.9967649579048157,2082.5442415730336,917.7668539325842,0.9976866841316223,1801.0758207514045,935.156557233146,0.17708098888397217,2219.287262991573,994.1046128862359,0.976000189781189,1533.7345944522472,1120.0733519136236,0.7848043441772461,2456.920119382022,1747.5585718047753,0.7374404668807983,1234.014220505618,1739.6576106039324,0.9137517213821411,2931.8945751404494,2474.7706724016853,0.7363171577453613,733.7100048279494,2783.179599719101,0.7147199511528015,627.9343947507023,2046.6730819873594,0.40364870429039,647.0605029845506,2047.5634436446628,0.43205368518829346,2195.489905196629,2994.8598577949438,0.22056281566619873,2211.7741836376404,2998.243416432584,0.5513067245483398,797.3125658356741,3215.2338922050562,0.7064904570579529,792.8019224016853,3204.1252633426966,0.047236740589141846,821.7050342345506,3380.0500351123596,0.04293692111968994,801.2190352879213,3400.4564606741574
2,0.5820765442707959,0.9945245981216431,1850.411165730337,1068.2640120259832,0.9956666231155396,1959.786472963483,920.9494052844101,0.99772709608078,1689.6117889747188,943.4312675561797,0.18305271863937378,2100.4630003511234,992.0395452949438,0.9364534020423889,1461.5489378511236,1141.5948033707864,0.8506569862365723,2408.826764396067,1732.8722129564605,0.8748722672462463,1194.5467433286517,1752.7686314957864,0.8959096670150757,2907.338351474719,2486.2722524578653,0.8039042949676514,657.9350201896068,2817.258207514045,0.3466281592845917,482.2044965765449,1834.4499429424156,0.33855414390563965,510.69376536165726,1891.5684252106741,0.18692034482955933,2165.4962693117977,2966.7421875,0.3876250386238098,1288.1834181882023,3033.412087429775,0.3675508201122284,797.4691011235955,3204.76953125,0.6566683053970337,791.7776070926966,3223.6566889044943,0.04321300983428955,2942.6458918539324,3699.421962780899,0.03537377715110779,2942.385050912921,3771.4632198033705
3,0.600494451382581,0.9934571981430054,1890.3061578300562,1085.3515515273875,0.9971389174461365,1990.487974016854,931.2015449438202,0.998676061630249,1709.3635007022472,956.4000395014044,0.2650766372680664,2117.4886323735955,1007.6482180477528,0.9505163431167603,1483.950074613764,1153.2073714009832,0.8388016223907471,2400.849762991573,1736.1055345856741,0.7305089235305786,1210.539611130618,1777.0080977879213,0.9519898891448975,2906.5241836376404,2476.273964185393,0.8915209770202637,654.3891656425562,2809.3269838483147,0.4436507821083069,668.9262859901685,2411.5749648876404,0.3704047203063965,674.2365036867977,2401.9690133426966,0.3136165738105774,2292.941801264045,2976.7423191713483,0.3464382290840149,2231.4444785814608,2977.9337693117977,0.38079833984375,767.3161648525281,3211.364290730337,0.6470896005630493,786.9237842345506,3205.5145716292136,0.04277738928794861,2229.1058198735955,2925.9059866573034,0.04594346880912781,769.5996752106741,3442.3489290730336
4,0.6233168998185326,0.9950990676879883,1897.8760753160113,1068.9236415905898,0.9959757328033447,2003.882878335674,925.1274688377808,0.9983453750610352,1734.0900851474717,939.4146550210673,0.29085206985473633,2142.13671875,1044.9907171699438,0.9717164039611816,1502.5281557233145,1122.2900390625,0.848247766494751,2412.2822155898875,1733.083589360955,0.7898762226104736,1223.9809076544943,1777.3417529845506,0.9306731224060059,2908.7433286516853,2489.138584094101,0.9019489288330078,653.2399600596909,2797.9701106039324,0.6187999844551086,652.5169636587079,2276.753686797753,0.44229045510292053,667.0234375,2276.0432101474717,0.3029574751853943,2278.2379301264045,2986.2809866573034,0.5480925440788269,2260.4165642556177,2991.348182935393,0.33690720796585083,785.1865344101122,3216.86560744382,0.5313618183135986,785.4446102528088,3213.615387991573,0.04481753706932068,2216.0370435393256,2941.9291169241574,0.0484255850315094,3094.525368679775,3612.410463483146
5,0.6462627596714917,0.997612476348877,1831.1591687148875,1140.5042793188202,0.9964835047721863,1922.075140449438,998.0395782127808,0.9986519813537598,1673.0204310042136,1037.262420997191,0.2741337716579437,921.8903836025281,1928.5262684339887,0.9627176523208618,1477.114137113764,1203.6315506495787,0.917935311794281,2339.263035463483,1764.438575316011,0.7864853739738464,1218.9917485955057,1795.3508383075841,0.8116739988327026,2875.91638869382,2428.8660463483147,0.7948078513145447,706.3353778967696,2748.143038974719,0.7089872360229492,682.8812763342696,2386.0620172050562,0.6404269337654114,697.9893126755617,2367.8352571980336,0.302287220954895,2189.064738412921,2877.8187763342694,0.32697853446006775,2221.2627721207864,2918.457119030899,0.49731770157814026,805.3499385533707,3170.6303985252807,0.8769183158874512,808.9404187148875,3160.8702159410113,0.05313137173652649,2155.5486745084268,2853.8505969101125,0.03991767764091492,2212.5167661516853,2852.1967608848313
6,0.647409249754513,0.9968844056129456,1846.9291388693819,1119.1814540905898,0.9962940216064453,1936.8842389396068,1000.597140537219,0.9981703758239746,1680.0751185042136,1014.4183308462078,0.30708420276641846,2058.5634655898875,1102.4351738061798,0.9500471353530884,1486.2804380266853,1201.0328190835673,0.8982993364334106,2328.5777738764045,1758.9317284058989,0.8380702137947083,1210.9973885182583,1811.3263474367977,0.820166826248169,2892.1911429073034,2460.93396681882,0.7833734154701233,722.6887069873594,2755.055784761236,0.6838642358779907,571.6311556355338,1996.7931662570224,0.6536930203437805,580.603362008427,1998.4937017205057,0.2023613452911377,1920.248024929775,2940.6089360955057,0.5131937861442566,2251.3049508426966,2981.210718047753,0.419664591550827,833.6722261235955,3166.3709181882023,0.8333936929702759,824.5590765449438,3178.4086200842694,0.05863374471664429,897.9569215238764,3199.661472963483,0.052762895822525024,2416.0535024578653,2731.264264396067
7,0.6285574366064632,0.9963976144790649,1823.4191976825841,1136.810031162219,0.9969781637191772,1913.2234462780898,997.890109287219,0.9980958104133606,1658.7926176264045,1038.1672226123594,0.29561349749565125,2040.6757373595506,1065.7435481039327,0.9666289687156677,1459.1572814255617,1208.9728757022472,0.9098232984542847,2320.339317064607,1749.753445400281,0.8118846416473389,1214.7686753862358,1785.1545382724719,0.8739930391311646,2879.3767556179773,2446.4943161867977,0.4793059229850769,689.8023174157304,2751.8854459269664,0.7520714998245239,498.4099697155899,1937.1473841292134,0.6884703636169434,512.3356192942415,1937.3037658005617,0.26153403520584106,2294.4715150983147,2969.0058813202245,0.39747387170791626,1242.022406074438,3156.7969188904494,0.3332304358482361,815.6050737359551,3186.4651948735955,0.8232970237731934,818.7528309339887,3189.8100421348313,0.048701077699661255,2213.1954441713483,2846.6923718398875,0.05197715759277344,2238.56952247191,2849.6728405898875
8,0.6417764057131374,0.9963588118553162,1837.422884480337,1152.7734813904494,0.9955116510391235,1947.2278572682585,1023.2286253511236,0.9985103607177734,1680.6671567766853,1041.3200491573034,0.2787725329399109,2059.4327817766853,1117.8796304424156,0.9584277868270874,1473.9814343398875,1208.793067503511,0.8825410008430481,2331.0135182584268,1757.2811183286517,0.8093151450157166,1224.6075096558989,1810.7052756320224,0.797844648361206,2884.1345681179773,2429.4540905898875,0.8753682374954224,669.805356829354,2792.9603669241574,0.6038123965263367,656.5492450842696,2182.442635182584,0.45443981885910034,650.7744908707864,2194.3602089185392,0.3999532163143158,2099.1778441011234,2879.4741485252807,0.35990598797798157,2251.3832952949438,2967.2316099016853,0.4987894892692566,819.4533225070224,3171.88513869382,0.9046047925949097,818.9909366221909,3166.4087078651683,0.04655119776725769,2101.05780372191,2872.6498858848313,0.049491822719573975,919.5624780547753,3760.7297226123596
9,0.6834646761417389,0.9963334798812866,1791.6009041432585,1124.4405942766853,0.9981886148452759,1898.2166432584268,996.1371137640449,0.9978614449501038,1645.689431179775,1033.112699701545,0.4696076512336731,2023.9098709620785,1117.3763825491574,0.9734594821929932,1452.0817020716293,1204.6143126755617,0.9222185611724854,2326.0400280898875,1745.798279494382,0.8758510947227478,1208.5367582514045,1805.959752457865,0.9097839593887329,2879.6987359550562,2454.3748463834268,0.6216937303543091,661.0420689957864,2787.4704178370785,0.79801344871521,503.7028287394662,1953.123968574438,0.7053457498550415,496.6813224192415,1951.2841028792134,0.3328927755355835,2342.19219627809,2980.5984023876404,0.5419555306434631,2256.142029494382,2905.3898788623596,0.609894335269928,815.7345725070224,3163.865431882022,0.7419998645782471,834.2952949438202,3173.818556882022,0.05139034986495972,2209.72186622191,2856.255925210674,0.07240942120552063,2237.679160814607,2857.8784234550562
10,0.6588745012002832,0.996385931968689,1793.345066713483,1135.9355688202247,0.9966381788253784,1894.8900763693819,1002.9462451720506,0.9984866976737976,1650.0506056882023,1031.856807408708,0.6685100793838501,2049.6022428019664,1158.835421787219,0.9622583389282227,1460.256408005618,1199.547730863764,0.9079329967498779,2339.6108233848313,1760.5837210323034,0.9173110723495483,1202.3753511235955,1833.8571365870787,0.8712539672851562,2891.3268960674154,2431.2724499648875,0.8773552179336548,643.7069763869381,2810.4874034410113,0.5285135507583618,669.7687960849719,2232.63946190309,0.6645190715789795,691.0516810042134,2227.9352615870785,0.2252567708492279,2162.7886235955057,2876.481390449438,0.4736715853214264,2247.2857268258426,2929.4041432584268,0.2663554549217224,819.5124648876404,3167.4606741573034,0.7793407440185547,816.2361306179776,3160.423191713483,0.029389947652816772,2160.561490519663,2860.134436446629,0.03768691420555115,2225.8804863061796,2865.798279494382
11,0.641638853970696,0.9972907304763794,1786.235384480337,1242.2796370259832,0.998741090297699,1873.7527431530898,1149.0968991397472,0.9994149208068848,1657.2423191713483,1158.3625131671347,0.4421045780181885,1983.8652563202245,1260.5211442240168,0.944572389125824,1470.7740739115168,1316.492033883427,0.924639105796814,2254.6820575842694,1841.669614641854,0.8737832307815552,1223.6136104283707,1897.5957250702247,0.637366533279419,2785.7075140449438,2429.309844627809,0.8342555165290833,768.7100816362358,2724.7927054073034,0.8612064719200134,2887.145452949438,2691.554073033708,0.5058366060256958,588.8747695751404,2204.8440791783705,0.25239068269729614,2278.749473314607,2920.3890010533705,0.4087611436843872,1296.327247191011,2992.8729810393256,0.4163525700569153,832.198275105337,3129.2894136235955,0.7400835156440735,832.4454441713483,3120.651246488764,0.029520899057388306,753.6197112008426,2772.959181882022,0.04154053330421448,756.7488807935392,2759.5232619382023
12,0.624432607608683,0.998542308807373,1785.0112140098313,1258.837737008427,0.9978517293930054,1873.1587078651683,1149.284849016854,0.9983861446380615,1644.904604108146,1177.0243153089887,0.4749426245689392,1977.3517600070222,1268.0517358672753,0.9452237486839294,1473.842257724719,1322.8688114466293,0.8845942616462708,2258.7273964185392,1831.3017248946628,0.8227813243865967,1237.5219013342696,1890.3628423455057,0.6966304779052734,703.9295887464887,2702.8682408707864,0.7778907418251038,714.2559252106741,2709.0215063202245,0.7858116030693054,713.6158817591293,1956.2216467696628,0.5721818804740906,724.4993855337079,1952.9953915028088,0.2211458683013916,1428.4000175561798,2946.4933725421347,0.35434484481811523,1316.5034015098315,2936.9811271067415,0.32658442854881287,819.1485472261236,3133.6346120084268,0.6773906946182251,817.0160419592696,3130.122322682584,0.03179624676704407,903.3261279845506,3183.8770628511234,0.04925540089607239,825.1454310042134,3297.687280547753
13,0.6378224088865168,0.9993866086006165,1815.7586464185392,1286.8022515800562,0.9990159273147583,1911.2769706811796,1184.4530591643259,0.9993051290512085,1681.4066669592694,1181.9355907654494,0.5381553173065186,2002.3875746137642,1276.0208260182585,0.9780213236808777,1493.5544899929776,1303.8844145014045,0.8907926082611084,2279.1224543539324,1832.715611832865,0.896041750907898,1239.7362842345506,1891.995786516854,0.774204671382904,701.9949416257023,2713.097568469101,0.7049108743667603,714.5355073735955,2720.0395014044943,0.7170472145080566,704.4796896945224,1905.859221383427,0.5303526520729065,711.4382132198034,1907.1926132373594,0.35757219791412354,2253.6641941713483,2898.9683988764045,0.20570802688598633,1282.230929599719,2980.119425912921,0.4284692108631134,838.5960981390449,3152.1297401685392,0.7333790063858032,817.6772076896068,3123.212034761236,0.039643436670303345,915.919461025281,3210.834928019663,0.05097499489784241,825.0468091643259,3404.037262991573
14,0.6633575418416191,0.9986001253128052,1772.4111218398875,1262.8263913272472,0.9960890412330627,1865.5972392907302,1156.1982092696628,0.9986238479614258,1638.504937675562,1167.6553941362358,0.4725945293903351,1980.804292485955,1267.472294153792,0.9334601759910583,1461.1758031952247,1329.9811051615168,0.8713905811309814,2262.180082514045,1823.7044636587077,0.92983078956604,1228.1935349367977,1909.0874736657304,0.8330879211425781,716.5760731214887,2767.5322155898875,0.8808159828186035,722.1751667837079,2743.681091994382,0.9066143035888672,678.7657347261236,1958.4334181882023,0.6762670278549194,695.4133163623594,1959.043583216292,0.3762446641921997,2283.613588483146,3062.2099719101125,0.31536757946014404,1298.6517731741571,2988.3904494382023,0.3746703267097473,835.0106873244381,3112.5018872893256,0.6342835426330566,826.9713175912921,3117.0689080056177,0.037488311529159546,916.6025939255617,3669.6879389044943,0.041649460792541504,909.6628116221909,3667.730556530899
15,0.6630992871873519,0.9984207153320312,1788.2563641151683,1272.2060656601122,0.9983724355697632,1871.0197507022472,1154.961365431882,0.9986636638641357,1648.383097787921,1189.064551878511,0.46279051899909973,1981.8155503862358,1247.0415203651685,0.963591456413269,1468.2246532654494,1311.7101035814605,0.9019959568977356,2259.5151422050562,1814.9702861657304,0.9265339374542236,1228.4655898876404,1909.059669066011,0.49127304553985596,2793.441494030899,2446.413360252809,0.8296334743499756,714.2990914676966,2731.745698735955,0.7197410464286804,2902.9384655898875,2717.8437061095506,0.49828261137008667,801.7636060393259,1906.1775149227528,0.3217686414718628,2282.795119382022,3050.8678458567415,0.5445986986160278,1294.5426834620787,2952.8362008426966,0.6838010549545288,834.8128291783707,3140.7467521067415,0.8324004411697388,823.8376931179776,3116.58747366573,0.038843750953674316,1978.2132417485955,3072.6368504213483,0.06197643280029297,921.3458128511236,3659.117889747191
16,0.5916959117440617,0.998870849609375,1889.2518872893256,1259.9287219101122,0.998506486415863,1975.5375482794943,1138.4526531776685,0.9992122650146484,1760.158817591292,1167.1303326896068,0.375725120306015,2089.3571365870785,1236.3464273174156,0.9647951722145081,1582.5865080758426,1333.8298147823034,0.7862297892570496,2367.4627370084268,1871.5690835674156,0.9341579675674438,1348.8478318117977,1777.863895716292,0.904991090297699,2862.024534761236,2475.4490431882023,0.7779918313026428,775.8487974016853,2525.869535639045,0.7083117961883545,3011.8775017556177,3315.848753511236,0.26550614833831787,3026.190879564607,3292.4827510533705,0.22076115012168884,3171.656864466292,3388.0546875,0.41143420338630676,1392.1228493679776,2856.268521769663,0.12736091017723083,794.9760577598315,3119.6665642556177,0.4380306005477905,793.1504784058989,3114.206109550562,0.07409608364105225,2853.5842257724717,3068.410551264045,0.07284903526306152,2925.1766151685392,2982.9475070224717
17,0.6615117735722486,0.9981399774551392,1809.9617714185392,1311.4624736657304,0.9991520643234253,1880.7545865519664,1225.7547182233145,0.9996798634529114,1681.1642600070222,1229.941768346208,0.5991196632385254,1982.1822331460671,1327.3422796699438,0.9815686941146851,1514.5558725421347,1373.681947858146,0.898717999458313,2289.6768346207864,1920.6885972612358,0.8700909614562988,1273.821958391854,1895.6254389044943,0.8636808395385742,2845.8668363764045,2419.152409585674,0.7213687300682068,872.885621488764,2670.3304073033705,0.8170745372772217,2900.456329002809,2680.889703300562,0.7030384540557861,796.537416608146,2206.9020804073034,0.17573624849319458,1590.2650324789324,2791.967082162921,0.44416019320487976,1325.0073077598315,2915.426878511236,0.2427973449230194,850.1225640800562,3086.211946980337,0.8579659461975098,837.784695400281,3085.0198823735955,0.027829021215438843,891.8316142907304,3132.7304248595506,0.045579612255096436,813.6432364817415,2714.341248244382
18,0.6339011262444889,0.9988325834274292,1823.6132154143256,1305.7219759480336,0.999332070350647,1900.1565133426966,1219.2746335147472,0.9994604587554932,1705.7966774929773,1224.7285595154494,0.5109928846359253,1989.1934471558989,1317.4373902738764,0.9745634198188782,1524.893346207865,1366.3688772823034,0.8602786064147949,2292.003204002809,1914.732114641854,0.9377618432044983,1271.6424464536517,1910.220395891854,0.8624796867370605,2861.5400280898875,2428.256956636236,0.6168962717056274,785.6118987008426,2639.115519662921,0.8461277484893799,724.6392534234551,1818.0074394311798,0.5426921844482422,727.835476650281,1805.6334708567415,0.14389491081237793,1588.1449701544943,3063.237974016854,0.275968998670578,1334.0072419241571,2943.809998244382,0.3695325255393982,859.6065440660111,3107.37969627809,0.764941394329071,845.5841160463483,3089.9611130617977,0.03234019875526428,895.2227001404494,3208.242494733146,0.04022336006164551,900.9845505617977,3648.5232619382023
